32672,24.02,-4.00
32766,24.41,-4.00
32860,24.82,-4.00
32954,24.90,-4.00
33048,24.60,-3.00
33142,24.31,-3.00
33237,24.45,-2.00
33331,25.02,-3.00
33425,25.59,-3.00
33519,25.69,-3.00
33613,25.19,-2.00
33707,24.55,-1.00
33801,24.42,-1.00
33896,25.11,-2.00
33990,26.16,-2.00
34084,26.71,-3.00
34178,26.23,-2.00
34272,25.09,-1.00
34366,24.38,0.00
34460,24.83,-1.00
34555,26.11,-2.00
34649,27.17,-2.00
34743,26.96,-2.00
34837,25.40,0.00
34931,23.58,0.00
35025,23.07,0.00
35120,24.48,0.00
35214,26.77,-2.00
35308,28.23,-3.00
35402,27.59,-2.00
35496,24.98,0.00
35590,22.26,1.00
35685,21.73,2.00
35779,24.02,0.00
35873,27.39,-2.00
35967,29.28,-3.00
36061,28.16,-2.00
36155,24.56,0.00
36249,20.99,2.00
36344,20.38,3.00
36438,23.75,0.00
36532,28.40,-3.00
36626,31.13,-5.00
36720,30.41,-4.00
36814,25.59,0.00
36909,19.33,4.00
37003,16.45,6.00
37097,19.07,3.00
37191,25.08,-1.00
37285,30.49,-5.00
37379,31.71,-5.00
37473,26.72,-1.00
37568,16.49,6.00
37662,5.84,13.00
37756,1.81,15.00
37850,5.90,11.00
37944,13.23,4.00
38038,18.14,0.00
38133,16.39,1.00
38227,8.06,8.00
38321,-2.21,15.00
38415,-6.45,17.00
38509,-1.89,12.00
38603,7.19,4.00
38697,14.96,-1.00
38792,15.44,-1.00
38886,8.01,4.00
38980,-3.46,12.00
39074,-10.79,17.00
39168,-8.31,13.00
39262,1.07,5.00
39357,11.20,-2.00
39451,14.62,-5.00
39545,9.00,-1.00
39639,-2.65,7.00
39733,-12.65,14.00
39827,-13.52,14.00
39922,-5.75,7.00
40016,5.18,-1.00
40110,11.68,-6.00
40204,9.32,-4.00
40298,-0.37,3.00
40392,-11.09,11.00
40486,-14.24,13.00
40581,-7.89,7.00
40675,3.28,-2.00
40769,12.54,-9.00
40863,13.33,-9.00
40957,5.44,-2.00
41051,-6.65,7.00
41146,-14.46,12.00
41240,-12.26,9.00
41334,-2.86,1.00
41428,7.75,-6.00
41522,11.88,-9.00
41616,7.04,-5.00
41711,-3.93,3.00
41805,-13.52,10.00
41899,-14.30,10.00
41993,-6.77,3.00
42087,3.98,-4.00
42181,10.91,-9.00
42276,9.47,-8.00
42370,0.76,0.00
42464,-9.67,7.00
42558,-13.39,9.00
42652,-7.82,4.00
42746,2.67,-4.00
42841,12.12,-11.00
42935,14.07,-11.00
43029,7.73,-6.00
43123,-3.42,2.00
43217,-11.50,9.00
43311,-10.17,7.00
43406,-1.67,0.00
43500,8.75,-7.00
43594,13.87,-11.00
43688,10.26,-7.00
43782,-0.07,0.00
43876,-10.64,8.00
43971,-13.44,10.00
44065,-7.34,4.00
44159,3.07,-3.00
44253,11.29,-9.00
44347,11.53,-9.00
44441,3.98,-3.00
44536,-7.08,5.00
44630,-13.39,10.00
44724,-10.01,6.00
44818,-0.38,-1.00
44912,10.21,-9.00
45006,14.73,-12.00
45101,10.59,-9.00
45195,0.05,0.00
45289,-10.18,7.00
45383,-12.38,8.00
45477,-5.89,3.00
45572,4.51,-5.00
45666,12.38,-11.00
45760,12.30,-10.00
45854,4.64,-3.00
45948,-6.33,4.00
46042,-12.30,8.00
46137,-8.67,5.00
46231,0.99,-2.00
46325,11.52,-10.00
46419,15.96,-13.00
46513,11.73,-9.00
46607,1.12,-1.00
46702,-9.38,7.00
46796,-11.97,8.00
46890,-6.03,3.00
46984,3.74,-4.00
47078,11.21,-9.00
47172,11.11,-9.00
47267,3.71,-2.00
47361,-6.87,5.00
47455,-12.44,9.00
47549,-8.60,5.00
47643,1.00,-2.00
47738,11.43,-10.00
47832,15.83,-13.00
47926,11.67,-9.00
48020,1.15,-1.00
48114,-9.39,7.00
48208,-11.93,8.00
48303,-5.50,2.00
48397,5.03,-5.00
48491,13.43,-11.00
48585,13.82,-11.00
48679,6.27,-4.00
48773,-5.27,4.00
48868,-12.80,10.00
48962,-10.61,7.00
49056,-1.61,0.00
49150,9.16,-8.00
49244,14.79,-11.00
49338,11.82,-8.00
49432,2.01,0.00
49527,-8.92,7.00
49621,-12.81,10.00
49715,-7.57,5.00
49809,2.25,-2.00
49903,10.97,-9.00
49997,12.47,-9.00
50092,6.21,-4.00
50186,-4.68,4.00
50280,-12.86,10.00
50374,-12.22,9.00
50468,-4.79,2.00
50562,4.82,-4.00
50657,10.60,-8.00
50751,9.18,-7.00
50845,1.44,0.00
50939,-7.95,6.00
51033,-11.99,9.00
51127,-8.39,5.00
51222,-1.01,0.00
51316,6.27,-6.00
51410,8.99,-7.00
51504,6.13,-5.00
51598,-1.12,0.00
51692,-7.32,5.00
51787,-7.55,5.00
51881,-2.50,0.00
51975,4.04,-4.00
52069,9.03,-7.00
52163,9.94,-8.00
52257,6.13,-4.00
52352,-0.42,0.00
52446,-4.94,4.00
52540,-4.41,3.00
52634,-0.11,0.00
52728,4.54,-3.00
52822,7.69,-5.00
52917,8.05,-5.00
53011,4.76,-2.00
53105,0.30,0.00
53199,-2.44,2.00
53293,-1.92,2.00
53387,0.99,0.00
53482,3.78,-2.00
53576,4.73,-3.00
53670,3.13,-1.00
53764,0.12,0.00
53858,-2.38,2.00
53952,-3.10,2.00
54046,-2.09,1.00
54141,-0.68,0.00
54235,-0.28,0.00
54329,-1.13,0.00
54423,-2.43,1.00
54517,-3.35,2.00
54611,-3.52,1.00
54706,-3.26,1.00
54800,-3.28,1.00
54894,-3.87,1.00
54988,-4.75,2.00
55082,-5.50,2.00
55176,-5.97,2.00
55271,-6.22,2.00
55365,-6.41,2.00
55459,-6.70,2.00
55553,-7.06,2.00
55647,-7.43,2.00
55741,-7.82,2.00
55836,-8.21,2.00
55930,-8.62,2.00
56024,-9.06,2.00
56118,-9.47,2.00
56212,-9.86,2.00
56306,-10.19,2.00
56401,-10.48,2.00
56495,-10.78,2.00
56589,-11.13,2.00
56683,-11.46,2.00
56777,-11.79,2.00
56871,-12.06,2.00
56966,-12.32,2.00
57060,-12.62,2.00
57154,-12.91,2.00
57248,-13.19,2.00
57342,-13.46,2.00
57436,-13.74,2.00
57531,-14.07,2.00
57625,-14.48,2.00
