-0.29,0.00
-1.13,0.00
-3.28,1.00
-7.50,2.00
-13.85,4.00
-19.62,6.00
-20.52,6.00
-15.19,3.00
-6.45,0.00
2.15,-2.00
7.77,-4.00
8.74,-4.00
5.44,-2.00
0.76,0.00
-3.26,0.00
-5.23,1.00
-5.30,1.00
-4.88,0.00
-4.22,0.00
-2.55,0.00
-0.13,0.00
2.05,-1.00
3.10,-2.00
2.50,-1.00
0.79,0.00
-0.73,0.00
-1.39,0.00
-1.42,0.00
-1.28,0.00
-1.22,0.00
-1.01,0.00
-0.43,0.00
0.28,0.00
0.67,0.00
0.57,0.00
0.14,0.00
-0.25,0.00
-0.36,0.00
-0.26,0.00
-0.06,0.00
0.09,0.00
0.13,0.00
0.12,0.00
0.06,0.00
-0.04,0.00
-0.12,0.00
-0.14,0.00
-0.09,0.00
-0.03,0.00
-0.05,0.00
-0.08,0.00
-0.10,0.00
-0.10,0.00
-0.10,0.00
-0.12,0.00
-0.15,0.00
-0.15,0.00
-0.12,0.00
-0.05,0.00
0.04,0.00
0.13,0.00
0.24,0.00
0.27,0.00
0.15,0.00
-0.09,0.00
-0.34,0.00
-0.41,0.00
-0.30,0.00
-0.10,0.00
0.06,0.00
