22290,-0.29,0.00
22368,-1.03,0.00
22462,-3.04,0.00
22556,-6.92,1.00
22650,-12.54,3.00
22745,-17.36,4.00
22839,-17.86,4.00
22933,-13.23,3.00
23027,-6.10,1.00
23121,0.71,0.00
23215,5.07,-1.00
23309,5.65,-2.00
23404,2.98,-1.00
23498,-0.29,0.00
23592,-2.50,0.00
23686,-2.94,0.00
23780,-2.39,0.00
23874,-2.20,0.00
23969,-2.65,0.00
24063,-2.76,0.00
24157,-1.95,0.00
24251,-0.65,0.00
24345,0.42,0.00
24439,0.64,0.00
24533,0.00,0.00
24628,-0.75,0.00
24722,-0.98,0.00
24816,-0.73,0.00
24910,-0.37,0.00
25004,-0.22,0.00
25098,-0.34,0.00
25193,-0.47,0.00
25287,-0.43,0.00
25381,-0.28,0.00
25475,-0.17,0.00
25569,-0.17,0.00
25663,-0.26,0.00
25757,-0.29,0.00
25852,-0.21,0.00
25946,-0.12,0.00
26040,-0.10,0.00
26134,-0.11,0.00
26228,-0.10,0.00
26322,-0.06,0.00
26417,-0.02,0.00
26511,-0.03,0.00
26605,-0.10,0.00
26699,-0.15,0.00
26793,-0.15,0.00
26887,-0.13,0.00
26981,-0.13,0.00
27076,-0.14,0.00
27170,-0.11,0.00
27264,-0.05,0.00
27358,-0.02,0.00
27452,-0.04,0.00
27546,-0.07,0.00
