7642,-0.06,0.00
7720,-0.86,0.00
7814,-2.82,0.00
7908,-6.53,2.00
8002,-11.99,3.00
8097,-16.93,5.00
8191,-17.73,5.00
8285,-13.27,4.00
8379,-5.93,1.00
8473,1.36,0.00
8567,6.29,-2.00
8662,7.40,-2.00
8756,4.82,-1.00
8850,1.02,0.00
8944,-2.02,0.00
9038,-3.22,0.00
9132,-2.85,0.00
9227,-2.35,0.00
9321,-2.31,0.00
9415,-2.05,0.00
9509,-1.17,0.00
9603,0.01,0.00
9698,0.94,0.00
9792,1.05,0.00
9886,0.34,0.00
9980,-0.43,0.00
10074,-0.72,0.00
10168,-0.51,0.00
10263,-0.07,0.00
10357,0.24,0.00
10451,0.35,0.00
10545,0.44,0.00
10639,0.50,0.00
10733,0.52,0.00
10828,0.44,0.00
10922,0.27,0.00
11016,0.18,0.00
11110,0.17,0.00
11204,0.19,0.00
11299,0.21,0.00
11393,0.17,0.00
11487,0.11,0.00
11581,0.12,0.00
11675,0.21,0.00
11769,0.34,0.00
11864,0.46,0.00
11958,0.48,0.00
12052,0.44,0.00
12146,0.40,0.00
12240,0.35,0.00
12335,0.30,0.00
12429,0.21,0.00
12523,0.11,0.00
12617,0.07,0.00
12711,0.12,0.00
12805,0.26,0.00
12900,0.43,0.00
12994,0.56,0.00
13088,0.62,0.00
13182,0.66,0.00
13276,0.64,0.00
13371,0.54,0.00
13465,0.40,0.00
13559,0.23,0.00
13653,0.15,0.00
13747,0.17,0.00
13841,0.20,0.00
13936,0.20,0.00
14030,0.17,0.00
14124,0.13,0.00
